401.692,192.17
403.674,187.872
323.713,123.319
-1,-1
318.507,256.586
396.207,199.882
407.867,189.192
409.479,193.776
409.038,194.35
413.542,198.346
417.652,195.751
390.365,206.665
308.173,253.399
404.965,191.723
409.33,190.429
410.126,189.363
240.665,298.327
402.208,190.137
399.12,187.728
402.827,181.019
403.925,194.83
248.314,69.1996
236.678,298.222
-1,-1
384.874,182.078
384.098,186.421
389.562,180.193
387.069,179.014
384.137,190.749
-1,-1
397.225,196.916
-1,-1
512.82,75.4227
-1,-1
-1,-1
308.702,256.852
402.291,175.675
655.809,328.081
502.762,235.645
558.49,269.446
307.44,274.232
381.137,200.301
-1,-1
351.387,148.344
573.7,286.924
590.892,288.936
-1,-1
414.235,180.748
-1,-1
-1,-1
434.762,188.154
431.811,179.654
337.042,122.081
443.785,187.913
316.898,270.816
425.152,191.618
-1,-1
435.235,186.413
-1,-1
-1,-1
427.954,188.579
421.979,181.958
429.108,177.788
383.824,210.75
296.78,272.544
-1,-1
422.423,178.867
414.876,180.452
416.093,180.783
467.916,219.37
515.492,249.198
580.522,312.525
457.372,153.851
373.329,201.989
495.318,121.02
401.916,184.86
404.342,177.352
409.845,182.685
-1,-1
482.627,239.804
-1,-1
399.277,169.66
403.928,184.611
404.5,173.505
-1,-1
-1,-1
392.622,185.053
404.859,178.393
399.853,173.063
-1,-1
443.055,206.21
-1,-1
409.941,176.441
398.622,179.658
399.442,182.605
398.922,180.54
-1,-1
371.35,152.141
409.075,176.911
-1,-1
-1,-1
397.476,178.834
397.889,177.797
599.21,321.78
404.605,177.668
401.041,179.791
-1,-1
-1,-1
405.44,178.581
401.982,180.739
-1,-1
325.413,134.111
396.804,182.265
399.744,177.365
294.683,98.3865
393.174,183.047
-1,-1
-1,-1
393.971,189.851
-1,-1
-1,-1
401.442,185.054
415.482,178.022
412.224,185.783
414.18,172.568
401.518,180.447
-1,-1
407.142,175.82
410.582,182.332
-1,-1
336.188,122.073
286.041,86.4332
-1,-1
-1,-1
-1,-1
-1,-1
414.633,190.014
418.281,186.872
422.626,187.319
380.32,152.362
-1,-1
423.061,182.323
410.117,185.952
-1,-1
421.532,180.937
413.275,193.787
411.102,191.197
418.012,196.357
413.591,190.919
295.442,120.513
410.284,203.025
-1,-1
413.837,199.976
413.244,198.7
432.712,188.724
417.855,195.46
-1,-1
419.348,186.004
415.68,186.654
417.445,180.018
305.821,91.1659
381.565,156.889
-1,-1
251.134,289.69
483.965,142.529
421.232,185.952
422.787,187.132
416.987,179.156
-1,-1
421.722,183.906
431.008,184.597
406.832,179.806
411.292,181.743
410.808,174.51
413.799,174.422
408.34,172.649
429.593,170.426
418.058,174.569
242.918,286.836
424.666,174.516
412.307,174.945
423.837,171.498
534.566,272.116
431.538,167.667
420.031,171.263
420.759,174.011
-1,-1
